loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,address
20000, 60 months,15.59,482.02,D,D1,ENGINEER,< 1 year,RENT,52000,Source Verified,Nov-14,Fully Paid,debt_consolidation,Debt consolidation,22.66,Oct-06,22,0,17667,57.5,37,w,INDIVIDUAL,0,0,"940 Robles Underpass
New Anna, TX 05113"
10200, 36 months,17.27,365.03,C,C5,capital area transit,10+ years,MORTGAGE,70000,Not Verified,Nov-12,Fully Paid,credit_card,refinance loan,12.17,Jul-00,13,0,18048,51.3,40,f,INDIVIDUAL,4,0,"173 Garcia Lodge
Hartland, AK 05113"
8400, 36 months,15.61,293.71,D,D1,Barber/hairstylist,3 years,MORTGAGE,30000,Verified,Sep-15,Fully Paid,debt_consolidation,Debt consolidation,22.24,Dec-06,12,0,7264,50.8,20,f,INDIVIDUAL,1,0,"812 Wolfe Island Suite 510
Zacharyberg, OR 29597"
4800, 36 months,8.59,151.73,A,A4,RDF Media,1 year,MORTGAGE,57996,Not Verified,Aug-09,Fully Paid,moving,Moving to Delaware,8.07,Sep-01,12,0,3333,20.1,22,f,INDIVIDUAL,,0,"291 Stephen Vista Suite 353
Millerborough, NC 70466"
15000, 36 months,12.69,503.18,C,C2,Engineering Tech,1 year,MORTGAGE,49600,Source Verified,Apr-15,Fully Paid,credit_card,Credit card refinancing,29.69,Nov-97,16,0,9872,74.8,34,w,INDIVIDUAL,5,0,"69504 Frederick Springs Suite 134
Grayville, AK 30723"
15000, 36 months,7.91,469.43,A,A5,School Counselor,10+ years,RENT,51000,Not Verified,Jan-16,Charged Off,credit_card,Credit card refinancing,11.51,Sep-01,7,0,13320,38.3,17,w,INDIVIDUAL,1,0,"PSC 9385, Box 6168
APO AE 48052"
17000, 60 months,12.12,379.19,B,B3,STPNOC,10+ years,MORTGAGE,94000,Verified,Jun-12,Fully Paid,debt_consolidation,Debt Consolidation Loan,15.33,Mar-96,10,0,13291,28.4,25,f,INDIVIDUAL,1,0,"9969 Christian Turnpike Suite 399
Hughesshire, ID 22690"
13000, 36 months,8.9,412.8,A,A5,Ford Motor Company,1 year,RENT,86500,Not Verified,Dec-12,Fully Paid,debt_consolidation,Debt Consolidation,15.98,Mar-02,23,0,9938,39.4,33,f,INDIVIDUAL,0,0,"00635 Davis Plains
Lucasshire, WV 00813"
24000, 36 months,11.53,791.77,B,B5,Accounting Manager,10+ years,MORTGAGE,95000,Source Verified,Oct-15,Fully Paid,debt_consolidation,Debt consolidation,17.23,Oct-76,12,0,22248,73.4,23,w,INDIVIDUAL,4,0,"5576 Alex Islands
Ramirezborough, FL 22690"
28000, 36 months,13.33,947.89,C,C3,Nursing Home Administrator,6 years,RENT,78000,Source Verified,Jun-15,Charged Off,debt_consolidation,Debt consolidation,26.58,May-03,16,0,21609,62.6,30,w,INDIVIDUAL,0,0,"192 Aaron Fords Apt. 772
West Melinda, SD 11650"
30000, 60 months,22.99,845.55,F,F2,Letter carrier,10+ years,MORTGAGE,77000,Verified,Nov-15,Charged Off,home_improvement,Home improvement,32.76,Jul-04,8,1,10565,72.9,27,f,INDIVIDUAL,2,0,"831 Paul Cove Suite 009
Port Zachary, DC 86630"
21000, 36 months,7.26,650.92,A,A4,Supervisor,10+ years,MORTGAGE,75000,Source Verified,Jun-15,Fully Paid,home_improvement,Home improvement,10.1,Sep-98,7,0,12102,37.4,17,w,INDIVIDUAL,2,0,"9759 Kelly Trafficway Apt. 352
West Brianna, MD 70466"
5600, 60 months,13.11,127.74,B,B4,Sutter Care at Home,1 year,MORTGAGE,100000,Verified,Apr-13,Fully Paid,debt_consolidation,Personal Loan,14,Apr-05,9,0,19354,56.1,15,f,INDIVIDUAL,1,0,"98351 Charles Mountain Suite 607
Mooreborough, IA 30723"
10650, 60 months,18.99,276.21,E,E1,,,MORTGAGE,25000,Not Verified,Oct-14,Fully Paid,debt_consolidation,Debt consolidation,30.87,Feb-97,7,0,14879,37.9,14,f,INDIVIDUAL,1,0,"180 Tucker Passage
Elizabethmouth, ID 00813"
14000, 36 months,11.14,459.28,B,B2,Town of Wilmington,10+ years,RENT,70000,Not Verified,Apr-13,Fully Paid,debt_consolidation,Debt Consolidation,15.62,Oct-87,10,0,13505,40.2,20,f,INDIVIDUAL,0,0,"59524 Raymond Lights
Toddton, AR 05113"
16000, 36 months,12.12,532.35,B,B3,Amcol Systems,< 1 year,MORTGAGE,43500,Verified,Jun-13,Fully Paid,debt_consolidation,Debt consolidation,30.7,Feb-03,13,0,13409,60.4,25,w,INDIVIDUAL,1,0,"29785 Julie Run Suite 281
Port Anna, MA 00813"
7000, 36 months,13.68,238.16,C,C1,Vitale & Lowe - Zurich North America,1 year,RENT,67616,Not Verified,Aug-13,Fully Paid,debt_consolidation,Debt consolidation,3.44,Dec-96,7,1,5457,44,12,f,INDIVIDUAL,1,1,"99069 Cook Crossing
South Patrick, OK 48052"
10000, 36 months,6.68,307.31,A,A3,Teacher,9 years,OWN,56800,Not Verified,Feb-15,Fully Paid,debt_consolidation,Debt consolidation,13.63,Aug-00,17,0,23370,37,58,w,INDIVIDUAL,2,0,"98110 Alexander Flats Apt. 604
Kennethborough, KS 00813"
10000, 36 months,13.11,337.47,B,B4,Central tx VA Hospital,10+ years,MORTGAGE,80000,Verified,May-12,Charged Off,home_improvement,Home improvement,21.65,Feb-93,15,0,25924,77.8,47,f,INDIVIDUAL,2,0,"698 Anderson Courts Suite 409
Lake Danielton, ID 93700"
35000, 60 months,22.99,986.47,F,F1,Sales Engineer,1 year,MORTGAGE,225000,Source Verified,Dec-14,Charged Off,debt_consolidation,Debt consolidation,13.35,Apr-97,25,0,46115,66.1,43,f,INDIVIDUAL,2,0,"USNS Perry
FPO AA 30723"
16000, 36 months,8.18,502.72,B,B1,Sales,9 years,MORTGAGE,125000,Not Verified,Oct-15,Fully Paid,debt_consolidation,Debt consolidation,9.07,Jul-86,12,0,28904,39.3,42,w,INDIVIDUAL,6,0,"851 Johnson Junctions
Loritown, TX 05113"
8400, 36 months,14.16,287.75,C,C2,Asst Mgr,10+ years,RENT,35000,Not Verified,Mar-14,Fully Paid,debt_consolidation,Debt consolidation,27.47,Apr-05,13,0,12592,42.8,21,w,INDIVIDUAL,0,0,"530 Berry Inlet
Johnsonshire, IL 29597"
20000, 60 months,15.59,482.02,D,D1,Electrician,8 years,RENT,62000,Source Verified,Nov-14,Fully Paid,debt_consolidation,Debt consolidation,30.39,Oct-01,33,0,20648,75.1,55,w,INDIVIDUAL,1,0,"114 Gonzalez Springs
Jonesside, NM 05113"
17000, 36 months,8.19,534.21,A,A5,Patient Access Administration,6 years,MORTGAGE,100000,Not Verified,Feb-15,Fully Paid,debt_consolidation,Debt consolidation,7.13,Oct-03,5,0,17404,94.1,19,w,INDIVIDUAL,7,0,"55216 Cole Plaza
Perrymouth, GA 30723"
12500, 36 months,16.59,443.12,D,D1,general manager,10+ years,RENT,84000,Not Verified,Feb-14,Fully Paid,debt_consolidation,Debt consolidation,27.81,Oct-97,14,1,6394,34,22,f,INDIVIDUAL,1,1,"4064 Ronald Overpass
Crystalfurt, VA 30723"
28000, 36 months,7.89,876,A,A5,Senior Comm Engineer,3 years,RENT,144000,Verified,Mar-15,Fully Paid,credit_card,Credit card refinancing,22.59,Jan-86,21,0,66657,54.1,35,f,INDIVIDUAL,6,0,"2096 Lori Cape
Port Laurenland, SD 30723"
30000, 36 months,11.14,984.16,B,B2,University of Illinois Hospital,9 years,MORTGAGE,125000,Verified,Jun-13,Fully Paid,credit_card, consolidation loan,28.94,Jan-94,21,0,28463,35,62,f,INDIVIDUAL,8,0,"Unit 1515 Box 4706
DPO AE 70466"
19875, 60 months,15.61,479.22,D,D1,Member Coordinator,10+ years,MORTGAGE,54000,Source Verified,Sep-15,Fully Paid,credit_card,Credit card refinancing,27.18,Mar-93,12,0,13673,35.8,19,f,INDIVIDUAL,4,0,"816 Joseph Port Suite 573
Jonesland, TN 05113"
24000, 36 months,11.14,787.33,B,B2,d3 llc,3 years,MORTGAGE,85000,Verified,Mar-13,Fully Paid,debt_consolidation,re consolidation,16.19,Aug-99,13,0,8886,49.9,37,w,INDIVIDUAL,2,0,"29940 Austin Circles
Rebekahmouth, GA 70466"
7275, 36 months,14.16,249.21,C,C2,clerk,6 years,OWN,35000,Source Verified,Mar-14,Fully Paid,debt_consolidation,Debt consolidation,27.64,Jun-08,12,0,8204,47.1,21,w,INDIVIDUAL,0,0,"770 Riley Hollow Suite 422
Brandyberg, GA 00813"
15000, 36 months,13.11,506.21,B,B4,awais ,5 years,RENT,85000,Not Verified,Jun-12,Fully Paid,credit_card,C.C REFINCE,7.08,Nov-07,10,0,5589,48.6,14,f,INDIVIDUAL,0,0,"39172 Kelly Brooks
Kathleenville, WY 05113"
28000, 60 months,17.57,704.49,D,D4,NC programmer,10+ years,RENT,92850,Verified,Jul-14,Fully Paid,debt_consolidation,Debt consolidation,27.89,Nov-92,9,0,16835,68,17,w,INDIVIDUAL,1,0,"22313 Christine Ranch Apt. 116
Gilbertside, MT 30723"
15000, 36 months,14.79,518.44,C,C4,,,OWN,45000,Verified,Jun-11,Fully Paid,home_improvement,home improvement,19.97,Apr-85,4,1,0,0,17,f,INDIVIDUAL,,1,"270 Wells Camp
Williamsview, NC 22690"
3000, 36 months,15.61,104.9,D,D1,LPN,3 years,RENT,60000,Not Verified,Oct-14,Fully Paid,vacation,Vacation,14.74,Dec-99,10,1,2397,17.2,15,f,INDIVIDUAL,0,0,"7121 Michelle Circle Suite 681
Dannyberg, OK 30723"
5500, 60 months,13.43,126.36,C,C3,E&R cleaners .inc,4 years,MORTGAGE,38000,Not Verified,Feb-11,Charged Off,credit_card,alexia,22.48,Feb-98,8,0,11518,67.8,12,f,INDIVIDUAL,,0,"440 Emily Ridge
Hunterview, NM 93700"
16200, 60 months,16.29,396.46,D,D1,Human Resources Specialist,10+ years,MORTGAGE,67000,Not Verified,Feb-16,Fully Paid,debt_consolidation,Debt consolidation,18.36,May-93,7,0,19235,69.7,38,w,INDIVIDUAL,2,0,"00242 Rebecca Roads
Christineburgh, IL 70466"
10000, 36 months,10.64,325.69,B,B2,New Orleans Fire Department,10+ years,MORTGAGE,130000,Verified,Sep-13,Fully Paid,home_improvement,Back Yard,19.49,Sep-97,10,0,5122,78.8,57,f,INDIVIDUAL,7,0,"43180 Schwartz Union Suite 061
Nathanborough, AR 22690"
35000, 60 months,16.89,867.78,D,D4,Giant RV,7 years,MORTGAGE,85000,Verified,Aug-11,Fully Paid,debt_consolidation,Debt,17.6,Mar-91,13,0,47581,57.1,43,f,INDIVIDUAL,,0,"56098 Margaret Mill Suite 797
Lake Melinda, TX 30723"
12000, 36 months,8.9,381.04,A,A5,Discovery Shutters & Shadings,10+ years,RENT,70000,Not Verified,Dec-11,Fully Paid,debt_consolidation,Consolidation,6.02,Sep-01,9,0,12411,50,31,f,INDIVIDUAL,,0,"28995 Tristan Throughway Suite 329
Joshuamouth, AK 22690"
20000, 36 months,10.99,654.68,B,B2,Legal assistance,10+ years,MORTGAGE,65000,Verified,Nov-13,Fully Paid,credit_card,New start,20.35,Aug-03,16,0,8601,59.8,44,f,INDIVIDUAL,5,0,"884 Bryan Oval
West Melissabury, LA 29597"
7000, 36 months,7.89,219,A,A5,rn,10+ years,MORTGAGE,65000,Verified,Jun-15,Fully Paid,debt_consolidation,Debt consolidation,11.58,Sep-02,16,1,370,1.5,23,w,INDIVIDUAL,2,1,"3113 Diane Brook
North Meagan, AK 00813"
24925, 60 months,13.35,571.6,C,C2,Call Center Planning Analyst,2 years,MORTGAGE,57222,Source Verified,Aug-14,Fully Paid,credit_card,Credit card refinancing,25.17,Jan-94,9,0,26758,86,27,w,INDIVIDUAL,7,0,"906 Franklin Island
Port Taylor, NV 70466"
24000, 36 months,11.99,797.03,B,B3,Information Technology Project Manager,10+ years,RENT,95000,Source Verified,Feb-14,Charged Off,debt_consolidation,Debt consolidation,13.85,Jan-97,13,0,14596,51.4,36,w,INDIVIDUAL,0,0,"87962 Ross Vista
Huffmanshire, IN 93700"
6000, 36 months,16.29,211.81,D,D2,Supply Technician,5 years,RENT,39760,Source Verified,Aug-14,Charged Off,medical,Medical expenses,21.46,Dec-99,8,1,3303,19.3,19,f,INDIVIDUAL,0,1,"369 Thomas Circles Apt. 158
Port Jonathan, OK 86630"
9600, 36 months,13.98,328.02,C,C3,deli lead ,8 years,RENT,30000,Source Verified,May-14,Fully Paid,debt_consolidation,Debt consolidation,28.4,Mar-07,9,0,6887,56.9,11,w,INDIVIDUAL,0,0,"131 Jacob Inlet Suite 261
Hudsonfurt, AZ 05113"
14500, 36 months,12.49,485.01,B,B4,Customer Information Rep,9 years,RENT,43000,Source Verified,Apr-14,Charged Off,debt_consolidation,Debt consolidation,16.44,Apr-99,5,0,3569,66.1,20,f,INDIVIDUAL,0,0,"8860 Bill Camp Suite 152
Pagechester, TX 86630"
16000, 36 months,14.49,550.66,C,C4,,,RENT,70000,Not Verified,Oct-16,Fully Paid,debt_consolidation,Debt consolidation,32.53,Oct-86,20,0,9727,2.5,42,w,INDIVIDUAL,0,0,"PSC 2622, Box 5515
APO AA 05113"
21000, 36 months,12.99,707.48,C,C2,Financial Professional Associate,< 1 year,MORTGAGE,60000,Source Verified,Nov-14,Charged Off,debt_consolidation,Debt consolidation,25.98,Aug-03,6,0,27121,94.2,11,f,INDIVIDUAL,0,0,"01766 Obrien Springs Apt. 262
Lake Jay, IN 11650"
20000, 36 months,11.53,659.81,B,B5,,,MORTGAGE,70000,Verified,Jul-15,Fully Paid,credit_card,Credit card refinancing,34.72,Feb-90,10,0,12374,57,41,f,INDIVIDUAL,3,0,"923 Jeffrey Isle Apt. 079
Coxport, FL 22690"
10000, 36 months,16.99,356.48,D,D1,Clerk,10+ years,RENT,40000,Source Verified,Sep-16,Fully Paid,debt_consolidation,Debt consolidation,26.04,Jun-04,11,0,14594,52.5,13,w,INDIVIDUAL,0,0,"USS Bell
FPO AP 00813"
6625, 36 months,18.25,240.35,D,D3,RR Donnelley,2 years,RENT,23400,Verified,Jun-12,Fully Paid,debt_consolidation,My Relief,7.85,Nov-07,6,0,4026,54.4,9,f,INDIVIDUAL,0,0,"45527 Emily Court
East Nicholasside, WV 48052"
15000, 60 months,20.99,405.72,E,E4,PROJECT SPECIALIST,10+ years,MORTGAGE,55500,Source Verified,Oct-14,Fully Paid,debt_consolidation,Debt consolidation,18.01,Nov-96,14,0,14059,68.2,23,w,INDIVIDUAL,2,0,"5744 Jason Stream
Devinfurt, MI 30723"
6300, 36 months,11.14,206.68,B,B2,IBEW Local 1,< 1 year,MORTGAGE,30000,Not Verified,Oct-12,Fully Paid,credit_card,Credit Card Refinance,20.6,Jul-03,15,0,10646,39.6,40,f,INDIVIDUAL,1,0,"195 Harris Gardens Apt. 480
Heathermouth, MT 05113"
1500, 36 months,8.39,47.28,B,B1,administrative assistant,10+ years,RENT,33000,Not Verified,Mar-16,Fully Paid,debt_consolidation,Debt consolidation,12.51,May-96,5,0,13688,86.1,58,w,INDIVIDUAL,0,0,"21246 Joseph Parkway
Nicoleland, CA 29597"
11500, 60 months,24.99,337.48,F,F4,Security Officer,2 years,RENT,32000,Verified,Dec-15,Charged Off,credit_card,Credit card refinancing,25.96,Sep-03,8,0,7214,46.8,30,w,INDIVIDUAL,0,0,"3950 Smith Pines Suite 398
Millerbury, NC 86630"
28000, 36 months,13.98,956.71,C,C1,Director of Marketing,< 1 year,MORTGAGE,113774,Source Verified,Jan-14,Fully Paid,house,Home buying,12.77,Sep-03,20,0,8446,21.8,37,w,INDIVIDUAL,5,0,"4995 Caldwell Spurs Apt. 844
Steventown, NY 05113"
7475, 36 months,15.61,261.37,C,C5,Death Certificate Coordinator,10+ years,OWN,39574,Source Verified,Mar-14,Fully Paid,debt_consolidation,Debt consolidation,11.83,Dec-90,7,0,5505,83.4,24,f,INDIVIDUAL,0,0,"08807 Luke Isle
Garrettview, NM 00813"
16000, 36 months,16.69,567.98,E,E3,Credit Suisse,3 years,RENT,135000,Verified,Dec-10,Fully Paid,debt_consolidation,Grateful Getting Out of Debt for Good,13.08,Jul-92,4,0,28149,93.5,20,f,INDIVIDUAL,,0,"87432 Edward Expressway
East Catherineport, ME 22690"
4800, 36 months,14.33,164.83,C,C1,,8 years,OWN,61000,Source Verified,Jan-13,Charged Off,major_purchase,tire,11.51,Oct-01,6,0,47923,80.8,11,w,INDIVIDUAL,1,0,"73773 Terri Cliffs Suite 132
Elizabethburgh, CO 22690"
14000, 36 months,11.14,459.25,B,B1,Lending Club,1 year,RENT,169000,Not Verified,Dec-09,Fully Paid,house,Down Payment Loan,4.76,Nov-00,10,0,7044,61.8,16,f,INDIVIDUAL,,0,"4902 Julie Flat
Mcconnellview, CO 70466"
7200, 36 months,12.12,239.56,B,B3,Quick Response Staffing,3 years,OWN,41000,Not Verified,Oct-12,Fully Paid,debt_consolidation,Consolidate,21.34,Mar-86,6,0,4595,51.1,21,f,INDIVIDUAL,0,0,"0932 Nicholas Haven Apt. 422
Williamborough, NE 30723"
18825, 36 months,11.55,621.23,B,B3,,,RENT,42000,Verified,Sep-13,Fully Paid,debt_consolidation,Debt consolidation,29.26,Jan-01,13,0,16922,37.1,23,f,INDIVIDUAL,0,0,"95752 Roth Brooks
South Sherry, RI 48052"
5000, 36 months,10.25,161.93,B,B2,Federal Defender Program,7 years,RENT,112000,Not Verified,Apr-10,Fully Paid,wedding,Brazilian wedding,18.33,Oct-91,20,0,43947,64.2,49,f,INDIVIDUAL,,0,"471 Mcgee Mills Suite 444
Lake Aliciaberg, DC 00813"
22750, 36 months,17.27,814.16,D,D1,CERTIFIED MECHANICAL A/C,3 years,MORTGAGE,47000,Verified,Jun-12,Charged Off,debt_consolidation,Debt consolidation,24.87,Jun-89,7,0,33980,86,7,f,INDIVIDUAL,0,0,"USS Wilson
FPO AP 93700"
8400, 36 months,11.47,276.88,B,B5,Senior system analyst,10+ years,MORTGAGE,71000,Source Verified,Feb-16,Fully Paid,debt_consolidation,Debt consolidation,18.69,Nov-95,5,0,6476,60.5,26,w,INDIVIDUAL,2,0,"6326 Henry Glens
Amyland, WV 05113"
12000, 36 months,11.14,393.67,B,B2,Advanced Motion Controls,< 1 year,MORTGAGE,95100,Source Verified,Aug-12,Fully Paid,debt_consolidation,2012,10.7,Nov-03,8,0,16374,54,19,f,INDIVIDUAL,2,0,"306 Nelson Ford Suite 354
Bradleyside, NC 29597"
6700, 36 months,10.64,218.21,B,B4,Executive Assistant,4 years,RENT,64000,Verified,Dec-15,Fully Paid,debt_consolidation,Debt consolidation,22.01,Jul-01,13,0,17286,27.8,28,w,INDIVIDUAL,0,0,"68610 Anne Forge
Tammyshire, KS 22690"
15000, 36 months,13.33,507.8,C,C3,Network Administrator,2 years,OWN,43000,Not Verified,Aug-15,Fully Paid,debt_consolidation,Debt consolidation,23.33,Dec-04,5,0,10302,73.6,11,w,INDIVIDUAL,0,0,"04780 Angela Corner
Alyssabury, RI 30723"
2100, 36 months,18.85,76.82,D,D3,rosenblatt levittan vulpis goetz and co ,9 years,RENT,75500,Not Verified,Jul-13,Fully Paid,credit_card,loan,16.13,Dec-99,20,0,15036,78.7,46,w,INDIVIDUAL,0,0,"082 Joanne Harbors Suite 964
Hernandezchester, NY 22690"
12000, 36 months,12.29,400.24,C,C1,warehouse associate,7 years,RENT,35000,Verified,Aug-15,Fully Paid,debt_consolidation,Debt consolidation,23.87,Aug-04,6,1,7072,43.7,14,w,INDIVIDUAL,0,1,"PSC 3767, Box 0204
APO AA 30723"
28000, 36 months,8.6,885.19,A,A4,Baycare/St Anthonys Primary Care,7 years,MORTGAGE,150000,Verified,Sep-13,Fully Paid,debt_consolidation,Debt Consolidation,2.08,Apr-87,7,0,7267,22.3,25,w,INDIVIDUAL,7,0,"4982 Brian Union Apt. 518
Lake Juliefurt, ND 70466"
16500, 60 months,24.99,484.21,E,E4,Human Resources Specialist,< 1 year,MORTGAGE,37500,Source Verified,Jul-16,Fully Paid,debt_consolidation,Debt consolidation,24.74,Sep-02,10,0,5276,17.7,46,w,INDIVIDUAL,0,0,"87860 Fisher Row
West Kathryn, OK 29597"
18150, 60 months,13.11,414,B,B4,Booz Allen Hamilton,10+ years,MORTGAGE,175000,Source Verified,Apr-13,Fully Paid,debt_consolidation,Credit Consolidation,9.56,Aug-01,18,0,96385,53.4,24,w,INDIVIDUAL,6,0,"1510 Elizabeth Alley Apt. 573
Mckenzieland, NY 05113"
12000, 60 months,14.65,283.28,C,C2,USAF,10+ years,MORTGAGE,87000,Verified,Mar-12,Fully Paid,debt_consolidation,Debt Consolidation Loan,19.44,May-01,15,0,2915,44.8,41,f,INDIVIDUAL,2,0,"5573 Alexander Plaza
Lake Julie, OH 30723"
15000, 36 months,7.88,469.22,A,A5,"EDIFY, LLC",8 years,MORTGAGE,118000,Verified,Sep-10,Fully Paid,small_business,Business Loan,8.22,Dec-90,10,0,10985,13.5,17,f,INDIVIDUAL,,0,"26235 Huynh Brooks Apt. 494
West Davidhaven, OH 05113"
15000, 36 months,8.9,476.3,A,A5,Safety/Quatlity Manager,3 years,RENT,60000,Not Verified,Nov-13,Fully Paid,credit_card,CC REF,18.99,Aug-93,11,0,15756,42.7,19,f,INDIVIDUAL,0,0,"9513 Jake Light
Christinemouth, SD 48052"
20000, 36 months,7.69,623.88,A,A4,Server,9 years,RENT,68000,Verified,Oct-14,Fully Paid,debt_consolidation,Debt consolidation,10.3,Jan-98,12,0,20232,40.8,21,f,INDIVIDUAL,0,0,"4859 Tracey Parkway
Madelinetown, RI 70466"
9500, 36 months,13.57,322.71,C,C3,ML Leddy's Boots,5 years,RENT,32000,Not Verified,Sep-09,Fully Paid,medical,Medical expenses for my wife's illness.,0.56,Dec-84,3,0,1479,7.1,4,f,INDIVIDUAL,,0,"33177 Cardenas Highway Apt. 592
Contrerashaven, WI 22690"
16000, 60 months,20.25,405.5,F,F1,United States Marine Corps,6 years,RENT,62400,Not Verified,May-11,Charged Off,major_purchase,Major Purchase Loan,17.69,Mar-05,7,0,11432,83.4,30,f,INDIVIDUAL,,0,"07332 Ortega Unions Apt. 578
Nelsonhaven, DC 70466"
3625, 36 months,12.12,120.61,B,B3,VALLEY HEALTH,6 years,MORTGAGE,62000,Verified,May-13,Fully Paid,home_improvement,ROOF REPACEMENT,29.65,Oct-02,20,0,28765,72.5,39,w,INDIVIDUAL,4,0,"9226 Esparza Drives
Lake Gwendolynstad, IN 29597"
35000, 36 months,8.9,1111.37,A,A5,Lane Community College,7 years,RENT,71000,Verified,Mar-12,Fully Paid,debt_consolidation,debt consolidation,23.73,Apr-82,8,0,40944,78,17,f,INDIVIDUAL,,0,"51166 Carter Ville
Lake Stacy, MT 05113"
10000, 36 months,6.54,206.24,A,A4,ICANN,5 years,MORTGAGE,150000,Verified,Nov-10,Fully Paid,home_improvement,Home Improvement Loan,0.82,Nov-80,10,0,5437,13,22,f,INDIVIDUAL,,0,"33090 Mueller Path Suite 117
East Jenniferborough, VA 00813"
15000, 36 months,13.33,507.8,C,C3,REGISTERED NURSE,2 years,MORTGAGE,74000,Verified,Sep-15,Fully Paid,other,Other,25.2,Dec-05,11,0,14954,72.9,30,w,INDIVIDUAL,1,0,"0670 Keith Mill
North Timothyshire, MD 29597"
16000, 36 months,8.39,504.27,A,A5,Forman  electrician,5 years,MORTGAGE,100000,Not Verified,Jul-14,Fully Paid,home_improvement,Home improvement,16.28,Jul-03,13,0,12767,43.7,33,w,INDIVIDUAL,3,0,"004 Lauren Parks Suite 304
East Angela, NV 00813"
28000, 60 months,7.89,566.27,A,A5,Communications Manager,1 year,RENT,80000,Not Verified,Oct-15,Fully Paid,credit_card,Credit card refinancing,15.52,Feb-90,19,0,29143,21.4,31,w,INDIVIDUAL,2,0,"USCGC Torres
FPO AE 29597"
14400, 60 months,14.49,338.74,C,C4,Administrative Assistant,10+ years,MORTGAGE,56000,Source Verified,Oct-14,Fully Paid,debt_consolidation,Debt consolidation,17.25,Jul-04,7,0,7180,52.8,18,w,INDIVIDUAL,2,0,"73179 Coffey Lodge Apt. 685
Browningborough, ID 00813"
6000, 36 months,7.69,187.17,A,A4,person leading work,2 years,OWN,50000,Not Verified,Sep-14,Fully Paid,debt_consolidation,Debt consolidation,15.29,Dec-04,11,0,6863,19.8,25,f,INDIVIDUAL,0,0,"888 Jacob Summit
Gonzalesborough, DE 22690"
25000, 36 months,11.99,830.24,B,B3,Associate VP,1 year,MORTGAGE,133400,Source Verified,Dec-13,Fully Paid,credit_card,Credit Cards Pay-off,9.26,Feb-90,11,0,21505,66,27,f,INDIVIDUAL,5,0,"9321 Catherine Mission
Lake Theresa, NM 70466"
7200, 36 months,9.49,230.61,B,B2,Police Officer,6 years,MORTGAGE,80000,Not Verified,Feb-15,Fully Paid,debt_consolidation,Debt consolidation,17.16,Aug-98,9,0,25064,92.1,16,f,INDIVIDUAL,2,0,"6665 House Passage Apt. 527
Seanborough, IA 05113"
35000, 36 months,17.77,1261.3,D,D1,MSU Federal Credit Union,8 years,MORTGAGE,164208,Verified,Nov-12,Fully Paid,debt_consolidation,Consolidation Loan,19.72,Dec-93,17,0,33500,73.1,40,f,INDIVIDUAL,7,0,"352 Marissa Skyway
Harrisland, MO 05113"
15975, 36 months,13.11,539.11,B,B4,Southcoast Hospital Group,< 1 year,MORTGAGE,41000,Not Verified,Feb-13,Fully Paid,debt_consolidation,debt consolidation ,29.12,Mar-01,8,0,32210,91.2,16,f,INDIVIDUAL,2,0,"4789 Elizabeth Extensions
Timothyville, AR 48052"
31575, 60 months,19.52,828.14,E,E3,Sergeant,10+ years,OWN,84000,Verified,Apr-15,Fully Paid,credit_card,Credit card refinancing,34.71,Mar-00,13,0,46917,81.7,18,f,INDIVIDUAL,4,0,"3222 Kelley Canyon Apt. 730
East Keithmouth, CT 29597"
16500, 36 months,12.49,551.91,B,B5,CSR/Programmer,2 years,RENT,50000,Source Verified,Sep-14,Fully Paid,debt_consolidation,Debt consolidation,15.31,Jul-09,8,0,7811,61.5,9,f,INDIVIDUAL,0,0,"97986 Johnston Lakes Suite 375
Lake Martin, SD 00813"
11000, 36 months,13.68,374.25,C,C1,Seattle Childrens Hospital,10+ years,MORTGAGE,60000,Verified,Aug-13,Fully Paid,debt_consolidation,Debt consolidation,19.98,Oct-01,9,0,20069,55.4,24,f,INDIVIDUAL,4,0,"9513 Bethany Estate Apt. 901
Dyerbury, ND 30723"
8000, 36 months,13.35,270.91,C,C2,Manager,5 years,RENT,71000,Not Verified,Oct-14,Fully Paid,debt_consolidation,Debt consolidation,10.04,Jul-96,11,1,8732,55.6,18,f,INDIVIDUAL,0,1,"PSC 4489, Box 4956
APO AP 05113"
14000, 36 months,8.9,444.55,A,A5,UPS Driver,10+ years,MORTGAGE,70000,Source Verified,Nov-13,Fully Paid,debt_consolidation,debt consolidation,26.25,Oct-94,11,0,14487,29.3,34,w,INDIVIDUAL,6,0,"683 Tucker Heights
Charlesfurt, PA 70466"
